Time,AccV,AccML,AccAP,StartHesitation,Turn,Walking
69,-9.75672820846239,-1.61879452034799,-1.99030945247004,0,0,0
70,-9.76956947238758,-1.62771810262699,-1.99034330973681,0,0,0
71,-9.76486894539303,-1.63763005276362,-1.98662943259233,0,0,0
72,-9.72478594212173,-1.61545113040499,-1.97834966179856,0,0,0
73,-9.68815538103519,-1.58288709906335,-1.94701069076501,0,0,0
74,-9.65030830841277,-1.57060225213968,-1.93800695313854,0,0,0
75,-9.61900152415176,-1.57939724360199,-1.94168720602185,0,0,0
76,-9.64153895179237,-1.59565613666406,-1.94769441123441,0,0,0
77,-9.67264799925694,-1.64883670681145,-1.94186081172438,0,0,0
78,-9.72792990621182,-1.70149151550119,-1.9182067273845,0,0,0
79,-9.76990138381999,-1.78236749981427,-1.87299621466971,0,0,0
80,-9.78240587276717,-1.84700766785642,-1.83812994833004,0,0,0
81,-9.81224353866102,-1.88126999807014,-1.84045150506601,0,0,0
82,-9.84711423424639,-1.89518834688,-1.86061356268633,0,0,0
83,-9.84653534637091,-1.87696863777914,-1.86356182781399,0,0,0
84,-9.79866789072231,-1.83322759961696,-1.84781172126444,0,0,0
85,-9.71263411973814,-1.79301024949535,-1.82753835669856,0,0,0
86,-9.65239651507927,-1.76307466466554,-1.80211561033681,0,0,0
87,-9.6041228246869,-1.73123236692276,-1.7551298407001,0,0,0
88,-9.55533392762005,-1.69195808914211,-1.72747885413811,0,0,0
89,-9.49118774051808,-1.6658049262013,-1.74519824358097,0,0,0
90,-9.43389330138556,-1.64874793686006,-1.8060899839405,0,0,0
91,-9.42334427314857,-1.60216762034229,-1.8655288879075,0,0,0
92,-9.4153372297938,-1.58497851791129,-1.92575151276802,0,0,0
93,-9.41571642433129,-1.57075916616641,-1.96144575453672,0,0,0
94,-9.41583904463223,-1.56166599957735,-1.97556749263942,0,0,0
95,-9.43183819049541,-1.5598965223225,-2.03063812711743,0,0,0
96,-9.45439825091541,-1.58077209230573,-2.06864132075287,0,0,0
97,-9.47566804374995,-1.6318346967057,-2.10891012799383,0,0,0
98,-9.5092147573285,-1.67513992434341,-2.16183442702869,0,0,0
99,-9.53707592410474,-1.6882604400649,-2.12469971915086,0,0,0
100,-9.57422195108168,-1.68375715792082,-2.05854232155172,0,0,0
101,-9.63618063455909,-1.64942305383308,-1.97602256039759,0,0,0
102,-9.70023453766697,-1.61948510116861,-1.86672820851096,0,0,0
103,-9.77428778190438,-1.59333679032066,-1.77010632424268,0,0,0
104,-9.81642030031666,-1.56615259482961,-1.71360125162809,0,0,0
105,-9.83954278242632,-1.54691480386063,-1.72700440382887,0,0,0
106,-9.82675424010549,-1.54647324068959,-1.75748648264885,0,0,0
107,-9.8038291962966,-1.55360762887475,-1.80506703277652,0,0,0
108,-9.78401808417182,-1.56077368949718,-1.82587510772744,0,0,0
109,-9.77693963817333,-1.58060386198911,-1.81622063229128,0,0,0
110,-9.7360874940734,-1.61217437810314,-1.73659730459862,0,0,0
111,-9.71792094264514,-1.63561502011414,-1.59673801955134,0,0,0
112,-9.71871375414477,-1.66407905670337,-1.47253830838616,0,0,0
113,-9.76466999390526,-1.6383905614986,-1.41753016317187,0,0,0
114,-9.78540130077051,-1.6252139215895,-1.45176563483818,0,0,0
115,-9.76619529003177,-1.60838612570993,-1.56553646170543,0,0,0
116,-9.67955550291791,-1.58208220514306,-1.74018867162947,0,0,0
117,-9.60817133722556,-1.55020973664977,-1.94163695713107,0,0,0
118,-9.56064371509551,-1.49602127257497,-2.06424198138365,0,0,0
119,-9.47430760710101,-1.4754639442332,-2.02390825066075,0,0,0
120,-9.41087946453267,-1.44086156875253,-1.89953108261917,0,0,0
121,-9.41305414230616,-1.43920211496108,-1.84596868147766,0,0,0
122,-9.47003960883776,-1.44211769822838,-1.83713761674117,0,0,0
123,-9.53953012022668,-1.45976936789451,-1.80825429829382,0,0,0
124,-9.59455802682802,-1.48759528718609,-1.82102254239615,0,0,0
125,-9.61751064356227,-1.52345163348476,-1.83895600413414,0,0,0
126,-9.59527851654187,-1.54048888782803,-1.87093134843728,0,0,0
127,-9.58660946475532,-1.55259284608574,-1.8858064443438,0,0,0
128,-9.60150979278384,-1.53285994123237,-1.890273606656,0,0,0
129,-9.6510139937177,-1.51606590609761,-1.85685153992496,0,0,0
130,-9.69675627608465,-1.50092127492113,-1.77433155063482,0,0,0
131,-9.75196293212606,-1.51360219504182,-1.70078874123601,0,0,0
132,-9.78442796241389,-1.51595605995637,-1.64207131792891,0,0,0
133,-9.7804953993925,-1.52892725390319,-1.65993665395936,0,0,0
134,-9.7609916108794,-1.56402216541102,-1.7097913883811,0,0,0
135,-9.75851085202539,-1.58073560151945,-1.73807790086099,0,0,0
136,-9.75049666471918,-1.60424348928832,-1.72916674488653,0,0,0
137,-9.76027662500312,-1.6009341605772,-1.6793334459286,0,0,0
138,-9.77845808329419,-1.60213892645716,-1.61464479958603,0,0,0
139,-9.74834219617692,-1.62595215189636,-1.56403969540653,0,0,0
140,-9.71367017259255,-1.65903761102927,-1.54989351213515,0,0,0
141,-9.68385707640079,-1.66701506376099,-1.55878143124286,0,0,0
142,-9.66164715606672,-1.67947916771396,-1.55801855433473,0,0,0
143,-9.63974701780632,-1.67842784164095,-1.57063182738351,0,0,0
144,-9.58045479597544,-1.68089862692752,-1.57277293849046,0,0,0
145,-9.50954457104006,-1.69178830610605,-1.54961160271006,0,0,0
146,-9.46706665193721,-1.641118934084,-1.56807875039444,0,0,0
147,-9.44847955489537,-1.57503503718763,-1.62971243574777,0,0,0
148,-9.46247315641169,-1.51753418957332,-1.71000698759614,0,0,0
149,-9.5111130933869,-1.47298736623297,-1.76284600731236,0,0,0
150,-9.55123064893915,-1.43456179814413,-1.78815339181076,0,0,0
151,-9.57802762347823,-1.42589052695882,-1.78669932375087,0,0,0
152,-9.59523097164883,-1.4437480270656,-1.81352910071722,0,0,0
153,-9.64815017506298,-1.46408467754796,-1.88728451854979,0,0,0
154,-9.6780457437699,-1.50298672635707,-1.95879718457985,0,0,0
155,-9.67988555879696,-1.5339700146744,-1.99752243679195,0,0,0
156,-9.67027200002626,-1.56126952866807,-1.96183310064769,0,0,0
157,-9.67143595043026,-1.57549242972158,-1.91200849565313,0,0,0
158,-9.67196017472023,-1.58984835172897,-1.85028500384765,0,0,0
159,-9.65793978331866,-1.60203238775774,-1.78555553076841,0,0,0
160,-9.64000450901682,-1.62950007677768,-1.75878099970479,0,0,0
161,-9.62258051284292,-1.62982403850687,-1.79297414845438,0,0,0
162,-9.62789298084295,-1.63125427583904,-1.83389838098782,0,0,0
163,-9.63366907181571,-1.64774045338092,-1.84136570120218,0,0,0
164,-9.6486154481418,-1.66414049686784,-1.80793564997843,0,0,0
165,-9.66967156420343,-1.67280411210853,-1.76036889914254,0,0,0
166,-9.70972395270323,-1.67349859859275,-1.6785999188497,0,0,0
167,-9.76290652756846,-1.67264415010326,-1.62809849688132,0,0,0
168,-9.80279068426698,-1.64858108098653,-1.62292416498475,0,0,0
169,-9.77030601916342,-1.64315007636865,-1.63774645292318,0,0,0
170,-9.7480020998475,-1.61024074663861,-1.62427901886377,0,0,0
171,-9.69590746992374,-1.58610753332857,-1.58250714179126,0,0,0
172,-9.70326484670422,-1.54661945965598,-1.52295543863627,0,0,0
173,-9.68549267449731,-1.55889716227981,-1.50359887354712,0,0,0
174,-9.65992162333202,-1.55265052320566,-1.55860255703146,0,0,0
175,-9.59724867679465,-1.57784363276318,-1.6061443572833,0,0,0
176,-9.52473891971431,-1.61702518668923,-1.73254752033724,0,0,0
177,-9.49323067949767,-1.59796064648594,-1.81951112645681,0,0,0
178,-9.49733914424309,-1.58131146382027,-1.84553407790847,0,0,0
179,-9.52966516065518,-1.55281323705528,-1.81951253683592,0,0,0
180,-9.57511301562546,-1.50973613764552,-1.76076186910889,0,0,0
181,-9.59965404084344,-1.49114990287442,-1.74664162545944,0,0,0
182,-9.58695453300217,-1.48618448005366,-1.80241077744811,0,0,0
183,-9.58568465300794,-1.48105955918486,-1.878283736732,0,0,0
184,-9.59075731625869,-1.49530524433522,-1.89839376875146,0,0,0
185,-9.61001185445889,-1.51752794000423,-1.85530223480687,0,0,0
186,-9.62802784203349,-1.52547527311665,-1.79954670120501,0,0,0
187,-9.65277038140048,-1.54470825913698,-1.75943958177471,0,0,0
188,-9.6563005597573,-1.56509973989434,-1.76839902145364,0,0,0
189,-9.65666783207435,-1.58925495034344,-1.78181948809432,0,0,0
190,-9.65348044033982,-1.60296659961379,-1.79819922120001,0,0,0
191,-9.63894555073658,-1.60847866445001,-1.79074390265035,0,0,0
192,-9.6265204396304,-1.61916724741201,-1.75874754896214,0,0,0
193,-9.63811660393166,-1.60767204822941,-1.73866717242629,0,0,0
194,-9.64430448711235,-1.59923995283506,-1.73717790702885,0,0,0
195,-9.66186540424667,-1.58600528539884,-1.70222286404443,0,0,0
196,-9.68920976453517,-1.5809646804648,-1.64795372839975,0,0,0
197,-9.7224959996018,-1.58796260548125,-1.61602719894343,0,0,0
198,-9.75498765636579,-1.59493254391659,-1.6064149638574,0,0,0
199,-9.76002732326065,-1.61529100859925,-1.60868134028874,0,0,0
200,-9.75672936467334,-1.62813009125244,-1.62059281895791,0,0,0
201,-9.76035971498517,-1.63941129239252,-1.62953961660355,0,0,0
202,-9.757177149252,-1.65160045847021,-1.61839297007088,0,0,0
203,-9.75589684763868,-1.63191467130016,-1.598279316695,0,0,0
204,-9.73234495802006,-1.6323070238831,-1.57146279207037,0,0,0
205,-9.6901052951249,-1.61871802754397,-1.57956416839946,0,0,0
206,-9.6541072021203,-1.58216975310714,-1.59061667321135,0,0,0
207,-9.60152123999017,-1.55138718996464,-1.60611950590432,0,0,0
208,-9.53449693101839,-1.52312370463875,-1.67441965111311,0,0,0
209,-9.49267021958264,-1.48766575661678,-1.75018992967171,0,0,0
210,-9.47089335619409,-1.46907484716019,-1.79476388083182,0,0,0
211,-9.48675310163052,-1.43724419889648,-1.81707062384576,0,0,0
212,-9.53091833550998,-1.42511902952517,-1.78811100195329,0,0,0
213,-9.59286189020948,-1.44140442677295,-1.77706820398971,0,0,0
214,-9.64968053167325,-1.45488875584431,-1.80023700754249,0,0,0
215,-9.67371058422828,-1.48182630586696,-1.85387294422296,0,0,0
216,-9.67408777986682,-1.5082790340721,-1.9119306172211,0,0,0
217,-9.66827751097344,-1.54240957692976,-1.93428227031301,0,0,0
218,-9.66382260261769,-1.57483885134268,-1.89488552504397,0,0,0
219,-9.67712980752902,-1.59960323911296,-1.81162372692531,0,0,0
220,-9.69444531733564,-1.60454479325373,-1.77743617259561,0,0,0
221,-9.70251830275345,-1.61948562614187,-1.75068639805867,0,0,0
222,-9.72067847236111,-1.6198915392408,-1.72393377336673,0,0,0
223,-9.71744871495293,-1.6228349437925,-1.69268491544457,0,0,0
224,-9.697882217244,-1.61950784531211,-1.67182492501984,0,0,0
225,-9.66363331652084,-1.6123426153476,-1.64795234652343,0,0,0
226,-9.61635900656111,-1.62599475811355,-1.63301823820946,0,0,0
227,-9.58759956819262,-1.61506012624975,-1.64932270154993,0,0,0
228,-9.62650274403978,-1.60767466129964,-1.64491284362289,0,0,0
229,-9.69344609585043,-1.59899798833432,-1.62864097191159,0,0,0
230,-9.75762153736585,-1.57683084528101,-1.5863133988704,0,0,0
231,-9.77876833633013,-1.5809665768285,-1.57965539770363,0,0,0
232,-9.78147679404307,-1.59900076945151,-1.61464367928416,0,0,0
233,-9.77363783286234,-1.6226712584767,-1.62879852816006,0,0,0
234,-9.75043707660536,-1.64106630606526,-1.61687937878866,0,0,0
235,-9.72742090459108,-1.65350659685496,-1.5863584746392,0,0,0
236,-9.70451240694408,-1.65607408308629,-1.56772620489289,0,0,0
237,-9.67812740756593,-1.65056917453066,-1.56619302227066,0,0,0
238,-9.6669634285238,-1.6348637049158,-1.58177684545693,0,0,0
239,-9.65961938811034,-1.61528336550542,-1.58620243276325,0,0,0
240,-9.63908016411549,-1.57337333194387,-1.59132654437881,0,0,0
241,-9.5951409072263,-1.51970322506728,-1.64549433926036,0,0,0
242,-9.54893445504093,-1.47451827138536,-1.71975825935302,0,0,0
243,-9.50261239038333,-1.43534781489789,-1.82675978895832,0,0,0
244,-9.47580839127908,-1.40715144381993,-1.88322010472348,0,0,0
245,-9.49139707015832,-1.37813098518057,-1.86609698309573,0,0,0
246,-9.54777037218841,-1.36587022442087,-1.81037851424804,0,0,0
247,-9.61291479247895,-1.37536392356742,-1.78817576119632,0,0,0
248,-9.6436664874955,-1.40668538585919,-1.82843642603098,0,0,0
249,-9.65421253593889,-1.45782815256803,-1.88802635538216,0,0,0
250,-9.66502039839915,-1.50387165892751,-1.91265393264767,0,0,0
251,-9.67725792167785,-1.5482740549373,-1.90826658799827,0,0,0
252,-9.69498363445479,-1.57281474740168,-1.86815196882063,0,0,0
253,-9.71677532253701,-1.57991276598625,-1.80421750012162,0,0,0
254,-9.73802019299354,-1.57572381734792,-1.72985474160677,0,0,0
255,-9.75403252249811,-1.56785017893603,-1.71647830901036,0,0,0
256,-9.73949030555054,-1.56952277535855,-1.69488238801888,0,0,0
257,-9.71833020727605,-1.56461163696364,-1.68517328463743,0,0,0
258,-9.68400579151017,-1.57195195313248,-1.65760387338866,0,0,0
259,-9.69831727207142,-1.57313656881615,-1.63679624071714,0,0,0
260,-9.7288710313571,-1.56742354697553,-1.65394888691318,0,0,0
261,-9.75302333127708,-1.58221555958057,-1.66070277920149,0,0,0
262,-9.75124743111967,-1.59504014257515,-1.64434903860286,0,0,0
263,-9.75559931336991,-1.60628764242456,-1.59899218593769,0,0,0
264,-9.7826386450129,-1.62319692040841,-1.56111672522661,0,0,0
265,-9.77871666160523,-1.62851728229463,-1.53731171880286,0,0,0
266,-9.73592133821379,-1.64125513955644,-1.50750313815477,0,0,0
267,-9.70333642348328,-1.63190044454443,-1.49330429278351,0,0,0
268,-9.65882281613361,-1.60992082316296,-1.47832759172544,0,0,0
269,-9.62435892521964,-1.57260651748701,-1.44623639814341,0,0,0
270,-9.59215106513824,-1.54826875501121,-1.443181303208,0,0,0
271,-9.55611726539893,-1.52471328044103,-1.5048390483036,0,0,0
272,-9.50674873946466,-1.49248143740373,-1.64829776489275,0,0,0
273,-9.48057413723271,-1.48178077097134,-1.75685732207176,0,0,0
274,-9.50075493130663,-1.45654365494302,-1.78512601704404,0,0,0
275,-9.55654500502761,-1.43447740158464,-1.77030836583417,0,0,0
276,-9.61429747120488,-1.42817500054408,-1.76071869725474,0,0,0
277,-9.64466524678989,-1.43149794130361,-1.75258917580498,0,0,0
278,-9.6612138102222,-1.44794082145329,-1.77197986516069,0,0,0
279,-9.65528624505033,-1.4842497390214,-1.81664787088282,0,0,0
280,-9.64284481823516,-1.50794877678367,-1.84790378623799,0,0,0
281,-9.63330619020394,-1.5314819803654,-1.8211369096308,0,0,0
282,-9.62911824768574,-1.54193062153741,-1.74079718163836,0,0,0
283,-9.62521579200011,-1.54421584103956,-1.66863520335785,0,0,0
284,-9.63580337540922,-1.54783856139698,-1.64559632823291,0,0,0
285,-9.65546772160815,-1.5504976780958,-1.64711720734876,0,0,0
286,-9.67663711043296,-1.55695036233778,-1.66352422172411,0,0,0
287,-9.68420804699888,-1.55986575866989,-1.67693034249022,0,0,0
288,-9.68788468523533,-1.56966226177555,-1.6702544533633,0,0,0
289,-9.70069866954712,-1.57626157197983,-1.65912482143075,0,0,0
290,-9.72110372858356,-1.57659442996636,-1.63981357806187,0,0,0
291,-9.75161707598951,-1.56625098017811,-1.61381180699091,0,0,0
292,-9.76218528488283,-1.56525040465747,-1.59076450218373,0,0,0
293,-9.77519156362727,-1.56052982011223,-1.57069470396695,0,0,0
294,-9.77729929755765,-1.5680085098808,-1.53871886526084,0,0,0
295,-9.76517898043298,-1.56134960755827,-1.49256849959358,0,0,0
296,-9.74335772443367,-1.5504127850026,-1.46871682356174,0,0,0
297,-9.72128232313503,-1.54995968955574,-1.4805822484053,0,0,0
298,-9.6954690606471,-1.54962053537695,-1.51699176460393,0,0,0
299,-9.67520034966917,-1.54404443093712,-1.55415120838377,0,0,0
300,-9.6509946596875,-1.53533446831092,-1.56079609522508,0,0,0
301,-9.60507418021392,-1.51271623806493,-1.56590407233114,0,0,0
302,-9.56311077653929,-1.48173566205078,-1.61564173933478,0,0,0
303,-9.52265122166305,-1.44993218992379,-1.70629348517556,0,0,0
304,-9.49384619994853,-1.4120614597054,-1.79547313268688,0,0,0
305,-9.49958243090946,-1.38704599204564,-1.83413331890145,0,0,0
306,-9.53642624673681,-1.36457793594918,-1.79994560004702,0,0,0
307,-9.58723230220765,-1.36749756230598,-1.77101671449006,0,0,0
308,-9.64004705907747,-1.39312329795515,-1.78824295314071,0,0,0
309,-9.66144522792439,-1.43587180275429,-1.82478200545165,0,0,0
310,-9.66376588446062,-1.47961434318473,-1.86203376257717,0,0,0
311,-9.66145949020109,-1.52798309777413,-1.85837071741971,0,0,0
312,-9.67379463253613,-1.56328231555745,-1.82272757268679,0,0,0
313,-9.68935887390021,-1.58490597275428,-1.7826082070784,0,0,0
314,-9.68073860314602,-1.60167034428439,-1.77220130447969,0,0,0
315,-9.67610435243284,-1.60551026824068,-1.76327172584849,0,0,0
316,-9.69205542607082,-1.60602108432676,-1.73726182635422,0,0,0
317,-9.72306168093169,-1.60769199893136,-1.68003039439668,0,0,0
318,-9.73591203613268,-1.60359272137452,-1.64210368459039,0,0,0
319,-9.73071702433751,-1.59919448728189,-1.64506702411483,0,0,0
320,-9.73414116937148,-1.57802237050985,-1.68744879762357,0,0,0
321,-9.74425228304283,-1.55966716491538,-1.70826886618684,0,0,0
322,-9.75499232533673,-1.55116453446405,-1.6725678960756,0,0,0
323,-9.76432587373087,-1.5358948570586,-1.62421030588713,0,0,0
324,-9.77402725526942,-1.54248171150568,-1.58108655393082,0,0,0
325,-9.76312334356251,-1.55851504824366,-1.56026018659968,0,0,0
326,-9.73177051183858,-1.56957347973444,-1.54311425101239,0,0,0
327,-9.70130245841997,-1.57383248336542,-1.53563219963273,0,0,0
328,-9.68065549293105,-1.58170746147011,-1.54527967572913,0,0,0
329,-9.66856853436138,-1.58120341688163,-1.5534443219629,0,0,0
330,-9.66484948910646,-1.57519883681975,-1.57202766421426,0,0,0
331,-9.66806899948875,-1.56611521827058,-1.57871736520164,0,0,0
332,-9.65093586390891,-1.54755148893995,-1.57420495878091,0,0,0
333,-9.64145787812694,-1.52124070190279,-1.58680256682501,0,0,0
334,-9.61544839412978,-1.49153461336703,-1.63507989206559,0,0,0
335,-9.58254466219066,-1.46341068453045,-1.70789557220367,0,0,0
336,-9.52784959856406,-1.42742951807224,-1.82232781707647,0,0,0
337,-9.49051663227461,-1.39720135358805,-1.91075829694985,0,0,0
338,-9.48449792701914,-1.39198081792714,-1.92413124665042,0,0,0
339,-9.52701276674001,-1.38821453515478,-1.83864466102281,0,0,0
340,-9.57465316543938,-1.39107371689322,-1.75837882919534,0,0,0
341,-9.59783309219007,-1.42177913633792,-1.79342005421543,0,0,0
342,-9.60942779409301,-1.46397550545641,-1.88499219203773,0,0,0
343,-9.62941510715818,-1.50225362379124,-1.91482975399691,0,0,0
344,-9.63492912548562,-1.53307268727143,-1.88809494002237,0,0,0
345,-9.64436517620186,-1.55398189383725,-1.83829252698747,0,0,0
346,-9.661428514879,-1.57402583896778,-1.79891599676295,0,0,0
347,-9.66959878065344,-1.58905193317544,-1.8049004424012,0,0,0
348,-9.69296490747843,-1.59769361698876,-1.80643448639494,0,0,0
349,-9.73069214387531,-1.60604247266934,-1.75889227169191,0,0,0
350,-9.78165206891563,-1.59914628491076,-1.69722043636388,0,0,0
351,-9.81062359013738,-1.59187009413913,-1.68833015328494,0,0,0
352,-9.79633682948555,-1.58150727380252,-1.69052573658141,0,0,0
353,-9.76908727572144,-1.57515176106102,-1.67336531773327,0,0,0
354,-9.7478935844408,-1.56867554848409,-1.65621362754607,0,0,0
355,-9.73649332958691,-1.57270083230942,-1.63462965659465,0,0,0
356,-9.73384436181329,-1.58926944787621,-1.59968053905178,0,0,0
357,-9.74105188868544,-1.60565734868536,-1.56549011171652,0,0,0
358,-9.73707107365149,-1.61782936773511,-1.52979276539032,0,0,0
359,-9.72689419093278,-1.62845275616092,-1.49259209821463,0,0,0
360,-9.6935466988591,-1.61833855208991,-1.4835979544041,0,0,0
361,-9.66893133302579,-1.59923134190664,-1.51627012134269,0,0,0
362,-9.67625858353956,-1.57732709788407,-1.57279355592798,0,0,0
363,-9.67601560512109,-1.54867913301924,-1.59210007675872,0,0,0
364,-9.64989602886744,-1.51350357285218,-1.60391443995922,0,0,0
365,-9.6063250665547,-1.44791613107759,-1.66551188253031,0,0,0
366,-9.52977989599159,-1.39253144968572,-1.74045567013688,0,0,0
367,-9.48211271041335,-1.34435915894803,-1.82140897535614,0,0,0
368,-9.49292238547816,-1.33282325370432,-1.87273903914384,0,0,0
369,-9.52643497354953,-1.33696285293772,-1.89586251109391,0,0,0
370,-9.54347677269509,-1.36003722726634,-1.90335500975389,0,0,0
371,-9.58295904261497,-1.40542653600919,-1.88785084159195,0,0,0
372,-9.64362327214757,-1.45728354375124,-1.88205914852359,0,0,0
373,-9.68081384338357,-1.50883086930889,-1.89185379100892,0,0,0
374,-9.68623900940638,-1.55336949221398,-1.88968836637714,0,0,0
375,-9.67570291102993,-1.58973384149409,-1.84359398645294,0,0,0
376,-9.66740861644539,-1.62833095607171,-1.78188436144537,0,0,0
377,-9.67390801125283,-1.64248123519449,-1.742483090175,0,0,0
378,-9.6706088052143,-1.65686195648682,-1.72464172217951,0,0,0
379,-9.66148579620702,-1.65240771248682,-1.70453455453993,0,0,0
380,-9.65796643694671,-1.6327983826386,-1.68069921094541,0,0,0
381,-9.67226486518338,-1.59175331542199,-1.65612143915399,0,0,0
382,-9.68522847568647,-1.54706626747393,-1.66650322621671,0,0,0
383,-9.68594569280509,-1.50862278904106,-1.6977025116896,0,0,0
384,-9.69112960637525,-1.47154897005484,-1.72965240394103,0,0,0
385,-9.70433571426774,-1.45627112484914,-1.74304553018214,0,0,0
386,-9.7224634956262,-1.4566408410359,-1.7252184497112,0,0,0
387,-9.75715399062969,-1.46581456757997,-1.65758810093916,0,0,0
388,-9.78412706066779,-1.48420781017639,-1.57805562135881,0,0,0
389,-9.78114107170624,-1.52193172494287,-1.54610804775455,0,0,0
390,-9.76220267344014,-1.56374301390553,-1.55654372740252,0,0,0
391,-9.73000517220389,-1.58239737532332,-1.5632113087029,0,0,0
392,-9.68730282194828,-1.59368246043714,-1.56241457432004,0,0,0
393,-9.64481491206934,-1.59059609070713,-1.56531924570555,0,0,0
394,-9.624653943635,-1.57745852983219,-1.57866479650289,0,0,0
395,-9.63086565565398,-1.56290679017954,-1.58906812694374,0,0,0
396,-9.63437824368697,-1.53262345397469,-1.59424276892229,0,0,0
397,-9.63697698616734,-1.51217660675293,-1.60240387380619,0,0,0
